,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,CHILD,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,CONSIDERING_CHANGE_OF_PLAN,CHURNED
3111,240.0,19491.5,0.0,47.0,491797.0,0.0,286.0,237.0,1.0,1.8,2.0,0.75,0.75,1.0
3112,663.16,35546.0,0.0,9.0,857324.0,3.0,118.0,274.0,1.0,5.2,6.0,1.0,0.25,1.0
3113,204.68,85599.5,183.0,23.0,915390.0,3.0,90.0,405.0,16.0,2.5,4.0,1.0,1.0,0.0
3114,1490.91,18998.5,65.0,36.0,768435.0,1.0,106.0,183.0,4.0,7.2,2.0,0.75,0.75,0.0
3115,1740.0,62326.0,0.0,0.0,590397.0,0.0,128.0,623.0,1.0,3.8,14.0,0.0,0.75,0.0
3116,233.33,16016.5,0.0,8.0,344347.0,3.0,206.0,224.0,1.0,2.4,4.0,1.0,1.0,1.0
3117,1237.5,79266.5,0.0,6.0,796976.0,3.0,196.0,621.0,0.0,5.6,4.0,1.0,1.0,1.0
3118,333.33,30756.5,188.0,0.0,341064.0,2.0,98.0,153.0,14.0,4.2,12.0,0.5,0.75,1.0
3119,80.62,103536.5,248.0,88.0,358233.0,2.0,201.0,409.0,29.0,4.3,1.0,0.5,0.75,1.0
3120,867.47,63183.5,66.0,0.0,861018.0,0.0,154.0,552.0,4.0,3.8,10.0,0.75,1.0,1.0
3121,265.38,35307.5,160.0,0.0,166537.0,4.0,222.0,183.0,10.0,2.3,13.0,1.0,0.75,0.0
3122,269.66,53578.0,167.0,0.0,812067.0,3.0,327.0,356.0,29.0,1.4,15.0,0.5,1.0,1.0
3123,51.78,81582.0,175.0,71.0,354870.0,4.0,145.0,413.0,18.0,1.7,2.0,1.0,0.25,1.0
3124,79.61,48856.5,149.0,58.0,935115.0,2.0,118.0,295.0,16.0,2.2,2.0,0.75,0.5,1.0
3125,75.17,82421.0,208.0,57.0,984737.0,3.0,211.0,535.0,25.0,1.2,1.0,1.0,0.75,0.0
3126,1050.0,29035.0,0.0,65.0,289034.0,1.0,115.0,372.0,1.0,1.5,2.0,1.0,0.0,0.0
3127,46.55,11710.0,0.0,48.0,159198.0,3.0,151.0,180.0,0.0,1.9,2.0,0.75,0.75,1.0
3128,1260.0,43160.0,0.0,0.0,894630.0,3.0,81.0,376.0,1.0,4.2,11.0,1.0,0.75,1.0
3129,70.59,74963.5,0.0,24.0,248402.0,2.0,105.0,571.0,1.0,1.8,6.0,1.0,1.0,1.0
3130,603.77,76842.5,59.0,0.0,168322.0,2.0,139.0,837.0,24.0,3.2,9.0,0.0,1.0,1.0
3131,82.11,57646.0,0.0,85.0,813606.0,3.0,110.0,859.0,1.0,2.6,2.0,1.0,1.0,0.0
3132,196.72,84214.0,205.0,0.0,216796.0,0.0,135.0,233.0,15.0,1.0,11.0,1.0,1.0,0.0
3133,600.0,28614.0,0.0,12.0,338960.0,1.0,106.0,379.0,1.0,2.0,6.0,0.25,0.25,1.0
3134,237.06,65771.0,17.0,25.0,978751.0,3.0,173.0,819.0,3.0,1.9,2.0,0.0,0.75,1.0
3135,636.99,42525.5,46.0,0.0,208993.0,3.0,131.0,355.0,5.0,2.1,9.0,0.5,0.25,1.0
3136,750.0,26750.0,80.0,0.0,565327.0,1.0,82.0,213.0,3.0,3.5,6.0,0.25,0.75,1.0
3137,779.22,44095.0,54.0,0.0,422322.0,2.0,158.0,359.0,5.0,4.0,10.0,0.0,0.0,1.0
3138,1020.0,22089.0,0.0,0.0,207722.0,4.0,161.0,181.0,1.0,3.4,2.0,0.25,0.5,1.0
3139,143.77,17636.0,69.0,77.0,899386.0,4.0,164.0,578.0,3.0,3.5,1.0,1.0,0.75,1.0
3140,478.63,79363.0,251.0,0.0,363036.0,2.0,217.0,488.0,19.0,3.6,15.0,1.0,1.0,0.0
3141,172.04,28738.0,179.0,0.0,524241.0,3.0,257.0,506.0,12.0,1.6,10.0,1.0,0.0,0.0
3142,105.88,49438.5,70.0,0.0,513852.4616985031,3.0,212.0,307.0,4.0,1.6,5.0,0.75,0.25,1.0
3143,211.54,41469.0,56.0,0.0,173045.0,1.0,177.0,375.0,4.0,2.1,12.0,0.0,0.0,1.0
3144,603.35,27909.0,79.0,0.0,588761.0,2.0,188.0,837.0,5.0,3.6,10.0,0.0,0.75,0.0
3145,1320.0,51735.0,0.0,34.0,190119.0,1.0,189.0,266.0,1.0,2.4,2.0,0.75,0.75,0.0
3146,207.51,89818.5,166.0,24.0,558009.0,2.0,141.0,875.0,10.0,2.5,4.0,0.25,1.0,0.0
3147,309.16,94541.5,162.0,85.0,420540.0,1.0,173.0,430.0,22.0,1.7,2.0,0.75,1.0,0.0
3148,312.14,46176.0,73.0,21.0,541659.0,1.0,152.0,304.0,4.0,1.8,4.0,0.5,0.25,0.0
3149,1710.0,43505.0,0.0,62.0,170614.0,1.0,125.0,331.0,0.0,3.7,12.0,1.0,0.5,0.0
3150,960.0,75132.0,0.0,42.0,813162.0,1.0,244.0,660.0,0.0,2.2,1.0,0.75,0.75,1.0
3151,111.66,46846.5,143.0,16.0,517022.04654460034,2.0,296.0,301.0,19.0,2.5,6.0,1.0,0.25,1.0
3152,535.14,60183.0,85.0,22.0,829706.0,1.0,121.0,694.0,4.0,2.3,6.0,1.0,0.5,1.0
3153,277.94,64321.5,0.0,58.0,282530.0,2.0,188.0,874.0,0.0,4.3,1.0,1.0,0.75,0.0
3154,50.0,36195.0,0.0,56.0,199373.0,3.0,115.0,323.0,0.0,2.1,2.0,0.0,0.0,1.0
3155,403.51,25852.5,71.0,0.0,367657.0,3.0,149.0,163.0,0.0,2.3,14.0,1.0,0.75,1.0
3156,692.31,33535.5,82.0,0.0,262588.0,3.0,132.0,357.0,3.0,3.2,5.0,0.75,0.25,1.0
3157,1327.59,86516.5,74.0,0.0,820085.0,1.0,150.0,595.0,3.0,7.7,11.0,0.0,0.75,1.0
3158,1080.0,42548.0,0.0,15.0,272302.0,1.0,177.0,277.0,0.0,3.6,4.0,0.25,0.5,1.0
3159,443.08,98989.0,225.0,0.0,211281.0,0.0,77.0,275.0,10.0,2.8,15.0,1.0,1.0,0.0
3160,76.11,41747.5,203.0,17.0,885350.0,2.0,188.0,136.0,20.0,1.2,6.0,0.75,0.75,1.0
3161,185.0,29083.0,0.0,50.0,667666.0,2.0,346.0,308.0,0.0,2.7,2.0,0.0,0.25,1.0
3162,433.33,33917.5,0.0,8.0,990495.0,2.0,111.0,304.0,1.0,2.6,6.0,0.0,0.25,1.0
3163,1229.17,53233.0,44.0,0.0,173875.0,1.0,162.0,391.0,4.0,3.9,14.0,1.0,0.0,0.0
3164,2610.0,48473.5,0.0,14.0,178430.0,1.0,68.0,387.0,1.0,8.7,5.0,0.75,1.0,1.0
3165,235.18,85661.5,183.0,24.0,912787.0,2.0,177.0,541.0,25.0,4.1,5.0,1.0,0.0,0.0
3166,335.53,71329.0,52.0,0.0,508567.56829927437,1.0,78.0,496.0,5.0,2.7,11.0,1.0,0.25,1.0
3167,206.9,63944.5,219.0,21.0,547499.0,1.0,69.0,339.0,17.0,2.2,5.0,0.5,0.75,1.0
3168,512.2,36972.5,64.0,0.0,499692.0,3.0,99.0,286.0,1.0,2.8,8.0,1.0,0.75,1.0
3169,153.54,40141.5,152.0,51.0,673770.0,2.0,99.0,214.0,19.0,2.9,2.0,0.25,0.25,1.0
3170,1290.0,67195.5,0.0,0.0,938719.0,3.0,207.0,502.0,1.0,2.3,9.0,0.5,0.75,0.0
3171,427.27,39490.5,0.0,23.0,220588.0,5.0,146.0,370.0,1.0,3.7,4.0,1.0,0.25,1.0
3172,1740.0,14974.5,0.0,18.0,770908.0,1.0,146.0,187.0,0.0,6.8,4.0,0.0,0.25,1.0
3173,810.0,32278.0,0.0,0.0,261650.0,2.0,141.0,268.0,0.0,1.7,8.0,0.0,0.75,1.0
3174,783.44,83991.0,57.0,0.0,206000.0,3.0,111.0,814.0,3.0,3.1,13.0,1.0,1.0,0.0
3175,327.13,57211.0,36.0,24.0,782936.0,2.0,130.0,879.0,3.0,3.1,6.0,0.75,0.75,0.0
3176,272.73,38144.0,245.0,15.0,589654.0,2.0,160.0,150.0,22.0,2.5,1.0,1.0,1.0,0.0
3177,349.32,68505.0,72.0,12.0,509169.88155517983,2.0,243.0,565.0,5.0,2.4,5.0,0.0,1.0,0.0
3178,244.98,78723.5,177.0,47.0,291376.0,4.0,112.0,678.0,26.0,5.1,2.0,1.0,1.0,0.0
3179,1350.0,57085.0,0.0,20.0,728011.0,0.0,145.0,260.0,1.0,4.5,5.0,0.5,1.0,1.0
3180,480.0,43144.0,0.0,0.0,171305.0,3.0,182.0,749.0,0.0,1.6,13.0,1.0,0.25,1.0
3181,120.0,45452.5,75.0,65.0,342741.0,3.0,218.0,300.0,3.0,1.3,2.0,0.75,0.75,0.0
3182,124.14,62398.5,0.0,19.0,359534.0,2.0,180.0,210.0,1.0,2.2,6.0,0.25,1.0,1.0
3183,310.03,97625.5,179.0,5.0,596086.0,3.0,121.0,569.0,14.0,2.4,4.0,0.75,0.75,0.0
3184,1111.76,30691.0,70.0,0.0,483153.0,2.0,62.0,222.0,1.0,7.3,15.0,1.0,0.75,1.0
3185,87.69,34049.0,0.0,55.0,254134.0,3.0,149.0,163.0,1.0,1.9,2.0,1.0,0.75,1.0
3186,34.94,18809.0,61.0,44.0,246240.0,2.0,208.0,131.0,4.0,1.7,2.0,1.0,0.25,1.0
3187,750.0,18813.5,0.0,6.0,261686.0,0.0,138.0,224.0,0.0,2.5,6.0,1.0,0.25,1.0
3188,242.31,33971.0,0.0,16.0,605879.0,2.0,125.0,282.0,1.0,1.1,4.0,1.0,0.75,1.0
3189,136.36,12948.0,0.0,78.0,150139.0,4.0,100.0,137.0,0.0,3.0,2.0,0.0,0.75,0.0
3190,630.0,28132.0,0.0,62.0,240047.0,0.0,128.0,251.0,1.0,2.1,1.0,1.0,1.0,0.0
3191,450.0,52112.0,0.0,86.0,274453.0,0.0,143.0,547.0,1.0,1.5,1.0,0.0,1.0,1.0
3192,1620.0,65808.0,0.0,0.0,797776.0,1.0,183.0,469.0,1.0,5.4,13.0,0.5,0.75,0.0
3193,738.81,89214.0,168.0,0.0,743409.0,3.0,170.0,374.0,12.0,4.6,4.0,0.5,0.25,0.0
3194,564.71,92761.0,155.0,0.0,372369.0,4.0,131.0,617.0,27.0,4.8,13.0,0.25,0.25,0.0
3195,33.38,29523.5,149.0,47.0,999989.0,2.0,99.0,207.0,23.0,1.8,1.0,0.5,0.0,1.0
3196,182.08,87187.5,246.0,56.0,317495.0,1.0,154.0,521.0,19.0,2.1,2.0,1.0,1.0,1.0
3197,400.0,42533.0,140.0,0.0,572532.0,1.0,122.0,310.0,15.0,2.2,8.0,0.75,0.75,0.0
3198,921.63,90584.5,219.0,0.0,279082.0,3.0,204.0,422.0,27.0,7.8,15.0,0.5,0.75,0.0
3199,583.33,48279.0,0.0,8.0,905732.0,3.0,127.0,293.0,1.0,3.5,4.0,0.0,0.0,1.0
3200,99.59,72695.0,62.0,32.0,376081.0,2.0,194.0,718.0,3.0,1.6,2.0,1.0,0.75,1.0
3201,990.0,60978.5,0.0,79.0,834010.0,1.0,132.0,609.0,1.0,3.3,1.0,0.75,0.5,0.0
3202,306.71,74559.5,213.0,6.0,551253.0,0.0,181.0,553.0,19.0,4.2,5.0,1.0,0.25,1.0
3203,197.23,65625.5,189.0,0.0,242424.0,3.0,147.0,349.0,14.0,1.9,13.0,1.0,0.75,0.0
3204,1140.0,73957.0,0.0,21.0,763857.0,1.0,151.0,554.0,0.0,3.8,5.0,0.25,1.0,1.0
3205,184.51,18786.5,39.0,30.0,190433.0,4.0,197.0,158.0,5.0,1.7,5.0,0.0,1.0,1.0
3206,246.27,39583.0,192.0,11.0,779893.0,4.0,127.0,201.0,15.0,2.3,6.0,0.0,1.0,1.0
3207,360.61,80585.0,81.0,21.0,187538.0,5.0,138.0,648.0,3.0,4.7,6.0,0.5,0.75,0.0
3208,64.71,34515.0,60.0,35.0,608725.0,2.0,314.0,325.0,5.0,2.1,2.0,0.0,0.75,1.0
3209,270.0,79782.0,0.0,10.0,265525.0,4.0,198.0,190.0,0.0,2.8,4.0,0.5,0.75,1.0
3210,321.84,47574.0,161.0,0.0,438483.0,3.0,184.0,362.0,11.0,1.8,13.0,1.0,1.0,1.0
3211,25.0,47270.5,0.0,50.0,324641.0,2.0,133.0,338.0,1.0,1.5,1.0,0.5,0.75,1.0
3212,314.34,39785.5,174.0,27.0,967115.0,3.0,124.0,232.0,29.0,4.7,1.0,0.75,0.0,1.0
3213,935.29,86419.5,70.0,12.0,374856.0,1.0,157.0,431.0,3.0,4.3,6.0,1.0,0.75,1.0
3214,572.37,43229.0,204.0,10.0,226100.0,1.0,116.0,215.0,13.0,4.8,1.0,0.5,0.75,0.0
3215,64.29,56838.0,0.0,60.0,515566.0,2.0,118.0,863.0,1.0,1.5,1.0,1.0,0.75,0.0
3216,1050.0,63307.5,0.0,12.0,496721.0,0.0,154.0,685.0,0.0,2.5,4.0,1.0,0.25,1.0
3217,1136.65,27093.5,61.0,8.0,240096.0,1.0,129.0,178.0,4.0,5.1,5.0,1.0,0.75,1.0
3218,302.84,70471.0,217.0,7.0,691717.0,1.0,107.0,141.0,12.0,2.2,6.0,0.0,0.75,1.0
3219,179.22,27223.0,65.0,22.0,756862.0,5.0,123.0,279.0,4.0,2.3,13.0,1.0,1.0,1.0
3220,350.13,48724.0,67.0,21.0,383357.0,4.0,135.0,350.0,3.0,3.4,15.0,1.0,0.75,0.0
3221,607.59,46891.0,58.0,75.0,721729.0,0.0,95.0,288.0,5.0,2.2,1.0,0.75,1.0,1.0
3222,2010.0,55990.5,0.0,18.0,473408.6266146438,1.0,104.0,673.0,0.0,6.7,6.0,0.0,0.75,1.0
3223,403.12,62294.5,0.0,22.0,162413.0,4.0,156.0,685.0,1.0,5.3,5.0,1.0,1.0,1.0
3224,328.21,90953.5,225.0,26.0,190005.0,2.0,129.0,178.0,28.0,4.4,1.0,0.0,0.25,0.0
3225,87.27,41203.0,0.0,45.0,245955.0,2.0,133.0,383.0,1.0,0.6,1.0,0.5,0.75,0.0
3226,984.38,24595.5,28.0,43.0,285723.0,1.0,83.0,169.0,3.0,5.2,1.0,1.0,1.0,1.0
3227,22.39,46917.0,0.0,57.0,642665.0,2.0,101.0,372.0,1.0,1.5,2.0,1.0,0.75,1.0
3228,930.0,29729.0,0.0,0.0,815034.0,0.0,136.0,315.0,0.0,3.1,11.0,0.75,0.5,1.0
3229,660.0,50711.0,0.0,16.0,826824.0,1.0,152.0,696.0,1.0,1.2,4.0,1.0,0.75,1.0
3230,221.43,34195.0,230.0,9.0,486127.0,4.0,204.0,173.0,29.0,1.1,6.0,1.0,0.75,0.0
3231,892.86,27063.0,68.0,13.0,485574.0,0.0,160.0,234.0,4.0,4.0,6.0,1.0,0.75,1.0
3232,52.38,92450.5,171.0,76.0,469777.0,2.0,148.0,771.0,24.0,2.8,2.0,1.0,0.75,1.0
3233,382.85,39021.0,208.0,17.0,839785.0,2.0,97.0,338.0,15.0,6.1,5.0,0.25,1.0,1.0
3234,50.56,24902.0,0.0,79.0,518779.0,5.0,153.0,182.0,1.0,1.5,1.0,1.0,0.75,1.0
3235,1380.0,17416.0,0.0,5.0,893098.0,1.0,181.0,203.0,3.0,4.6,4.0,1.0,1.0,1.0
3236,268.82,19312.0,39.0,14.0,226366.0,4.0,123.0,231.0,3.0,3.5,6.0,0.75,0.75,1.0
3237,331.62,40407.0,49.0,24.0,181700.0,2.0,288.0,305.0,5.0,2.3,13.0,0.5,1.0,0.0
3238,165.25,27422.5,72.0,30.0,234971.0,3.0,97.0,199.0,3.0,1.6,2.0,0.5,0.75,1.0
3239,300.91,97631.5,229.0,6.0,613332.0,1.0,142.0,662.0,5.0,1.3,4.0,0.0,0.5,0.0
3240,625.44,89747.5,183.0,0.0,529329.0,5.0,145.0,610.0,13.0,3.9,10.0,1.0,0.0,0.0
3241,174.19,56375.0,210.0,0.0,225574.0,3.0,141.0,379.0,18.0,0.8,14.0,1.0,0.75,0.0
3242,77.12,36475.0,238.0,44.0,712470.0,3.0,116.0,206.0,13.0,1.0,1.0,1.0,0.5,1.0
3243,71.92,60530.5,192.0,0.0,506705.0,5.0,119.0,315.0,15.0,1.7,15.0,1.0,1.0,1.0
3244,795.92,60184.0,47.0,0.0,733171.0,2.0,134.0,668.0,3.0,2.9,14.0,0.5,0.0,0.0
3245,480.0,49042.0,0.0,0.0,185207.0,0.0,111.0,398.0,1.0,1.6,13.0,0.5,0.75,1.0
3246,1950.0,30820.5,0.0,0.0,635875.0,1.0,105.0,283.0,0.0,5.5,11.0,0.75,1.0,1.0
3247,207.21,37884.0,186.0,38.0,165947.0,4.0,158.0,177.0,20.0,3.6,2.0,1.0,0.75,0.0
3248,573.03,27047.5,78.0,0.0,305609.0,1.0,132.0,686.0,5.0,4.4,10.0,0.75,1.0,1.0
3249,300.0,30304.0,0.0,23.0,316891.0,2.0,124.0,249.0,5.0,2.3,4.0,1.0,0.75,1.0
3250,611.11,51457.5,62.0,0.0,659860.0,0.0,128.0,359.0,3.0,2.3,14.0,1.0,0.5,1.0
3251,157.41,31376.5,192.0,68.0,820438.0,2.0,110.0,175.0,20.0,5.1,2.0,1.0,0.75,1.0
3252,318.58,30526.5,159.0,8.0,188474.0,4.0,216.0,186.0,21.0,2.6,4.0,1.0,1.0,0.0
3253,1170.0,72539.5,0.0,6.0,725831.0,1.0,213.0,304.0,1.0,2.9,6.0,1.0,0.75,1.0
3254,540.0,67402.5,0.0,33.0,698547.0,1.0,173.0,558.0,0.0,1.8,1.0,0.75,0.0,1.0
3255,1276.6,79005.0,41.0,0.0,553209.0,2.0,143.0,746.0,4.0,5.0,10.0,0.5,0.25,1.0
3256,94.49,37719.5,154.0,0.0,250375.0,3.0,158.0,213.0,5.0,1.8,8.0,1.0,0.5,1.0
3257,617.65,41985.5,70.0,0.0,396432.0,2.0,148.0,300.0,3.0,2.5,1.0,0.75,0.75,0.0
3258,52.33,35272.5,126.0,29.0,786553.0,3.0,134.0,176.0,21.0,0.9,2.0,1.0,0.75,1.0
3259,217.24,76915.5,0.0,48.0,843392.0,4.0,149.0,749.0,0.0,3.2,1.0,0.75,1.0,0.0
3260,731.25,43966.5,0.0,6.0,887360.0,3.0,102.0,363.0,0.0,3.9,6.0,0.5,0.0,1.0
3261,1230.0,20679.5,0.0,0.0,836824.0,3.0,162.0,146.0,1.0,5.1,15.0,1.0,0.0,1.0
3262,475.0,20636.5,0.0,14.0,225456.0,4.0,216.0,360.0,0.0,2.8,5.0,0.25,0.5,1.0
3263,420.0,64500.5,0.0,5.0,801750.0,4.0,183.0,793.0,1.0,3.1,5.0,0.0,0.0,1.0
3264,377.95,26816.5,154.0,14.0,368555.0,1.0,140.0,156.0,25.0,2.2,6.0,0.75,1.0,1.0
3265,0.0,58085.0,141.0,86.0,274488.0,1.0,160.0,379.0,25.0,0.6,1.0,0.75,0.75,1.0
3266,276.32,27775.0,52.0,0.0,740102.0,3.0,162.0,150.0,5.0,1.4,8.0,0.0,0.25,1.0
3267,284.62,45466.5,0.0,29.0,400447.0,2.0,95.0,264.0,1.0,4.7,1.0,0.0,0.75,1.0
3268,52.7,69649.0,0.0,64.0,401089.0,3.0,209.0,512.0,1.0,1.3,2.0,0.75,0.75,1.0
3269,121.7,87460.5,83.0,31.0,986007.0,2.0,233.0,563.0,4.0,2.0,1.0,1.0,0.25,1.0
3270,1350.0,77331.5,0.0,78.0,720086.0,1.0,92.0,731.0,0.0,2.5,2.0,0.75,0.75,0.0
3271,182.14,16367.0,0.0,46.0,380763.0,2.0,132.0,223.0,1.0,2.4,2.0,1.0,0.25,0.0
3272,443.18,57246.5,76.0,0.0,211934.0,3.0,97.0,329.0,4.0,2.6,11.0,0.75,0.25,1.0
3273,669.06,54350.0,39.0,25.0,559388.0,1.0,132.0,603.0,4.0,3.1,2.0,0.75,1.0,0.0
3274,81.69,43392.5,41.0,52.0,216524.0,2.0,84.0,295.0,4.0,1.8,2.0,1.0,0.25,1.0
3275,165.08,39748.0,65.0,78.0,820783.0,4.0,83.0,328.0,4.0,5.2,1.0,0.0,0.75,1.0
3276,1860.0,43870.5,0.0,27.0,240379.0,1.0,231.0,255.0,1.0,5.2,1.0,1.0,0.75,1.0
3277,370.37,31686.5,62.0,38.0,828359.0,1.0,228.0,372.0,5.0,3.0,2.0,0.75,0.25,1.0
3278,357.8,79908.0,227.0,0.0,179183.0,2.0,134.0,270.0,1.0,3.9,10.0,0.25,0.25,1.0
3279,720.0,42247.5,0.0,0.0,516245.0,1.0,110.0,389.0,1.0,1.4,14.0,0.0,0.25,1.0
3280,830.77,41020.5,0.0,16.0,165758.0,3.0,102.0,262.0,0.0,6.2,4.0,0.5,0.75,1.0
3281,611.84,29338.0,52.0,0.0,925707.0,2.0,161.0,224.0,5.0,3.1,12.0,1.0,0.75,1.0
3282,810.0,45866.5,0.0,0.0,818472.0,4.0,113.0,303.0,1.0,2.7,8.0,0.75,0.75,1.0
3283,226.42,38691.0,48.0,17.0,722228.0,3.0,124.0,315.0,1.0,2.4,5.0,1.0,1.0,1.0
3284,448.98,42051.5,47.0,0.0,217600.0,5.0,284.0,595.0,3.0,1.2,13.0,0.0,0.0,1.0
3285,100.0,19035.5,20.0,0.0,602488.0,1.0,174.0,180.0,3.0,1.4,10.0,0.5,0.75,1.0
3286,630.0,73620.5,0.0,0.0,319504.0,0.0,123.0,789.0,25.0,3.1,12.0,0.75,1.0,1.0
3287,431.25,36694.5,0.0,6.0,262153.0,4.0,141.0,383.0,0.0,3.3,6.0,1.0,1.0,1.0
3288,339.62,21662.0,59.0,0.0,444582.0,2.0,257.0,138.0,5.0,1.8,15.0,1.0,0.75,1.0
3289,440.86,30313.5,179.0,72.0,246542.0,0.0,255.0,144.0,29.0,3.1,1.0,1.0,1.0,0.0
3290,106.45,72056.5,0.0,21.0,211933.0,3.0,179.0,577.0,11.0,2.1,4.0,0.25,1.0,1.0
3291,195.65,18167.5,0.0,82.0,180522.0,2.0,220.0,208.0,0.0,5.0,1.0,0.75,0.75,0.0
3292,712.23,19585.0,39.0,46.0,276112.0,1.0,174.0,225.0,3.0,3.3,1.0,0.75,0.25,0.0
3293,260.38,31562.5,165.0,0.0,957609.0,3.0,194.0,148.0,28.0,1.3,10.0,0.0,0.75,1.0
3294,1530.0,29225.0,0.0,0.0,418872.0,4.0,140.0,266.0,0.0,3.1,15.0,1.0,1.0,0.0
3295,514.93,72457.5,34.0,0.0,285908.0,0.0,216.0,881.0,5.0,1.3,6.0,0.0,0.25,1.0
3296,111.52,31673.0,169.0,0.0,776142.0,2.0,139.0,219.0,21.0,2.0,4.0,1.0,0.25,1.0
3297,240.0,48651.5,0.0,0.0,290203.0,3.0,214.0,273.0,1.0,1.8,14.0,0.0,0.75,1.0
3298,161.29,48466.5,218.0,24.0,338357.0,2.0,90.0,257.0,16.0,2.0,5.0,1.0,0.75,0.0
3299,1620.0,54675.0,0.0,56.0,371244.0,0.0,145.0,547.0,1.0,4.4,1.0,0.5,0.75,0.0
3300,339.29,67185.0,68.0,0.0,359796.0,4.0,218.0,424.0,18.0,2.9,15.0,0.75,0.25,1.0
3301,441.18,45179.5,36.0,0.0,640819.0,2.0,81.0,278.0,3.0,3.0,15.0,0.0,0.75,1.0
3302,120.22,35127.0,239.0,21.0,347575.0,2.0,114.0,205.0,20.0,3.2,5.0,0.5,0.75,1.0
3303,277.23,67752.5,203.0,0.0,516409.01354073756,2.0,255.0,285.0,22.0,2.8,9.0,1.0,1.0,0.0
3304,448.98,75838.0,47.0,0.0,675572.0,0.0,176.0,569.0,1.0,2.2,1.0,0.75,1.0,0.0
3305,750.0,22612.5,0.0,10.0,190946.0,2.0,171.0,173.0,1.0,4.0,4.0,0.5,0.25,1.0
3306,250.0,24336.0,56.0,0.0,676844.0,1.0,159.0,229.0,5.0,2.3,14.0,0.75,1.0,1.0
3307,123.53,41845.5,0.0,58.0,896731.0,3.0,111.0,277.0,1.0,1.8,2.0,0.0,0.75,0.0
3308,204.55,25716.5,90.0,25.0,677532.0,3.0,222.0,669.0,3.0,2.0,4.0,0.25,1.0,1.0
3309,341.32,26882.5,64.0,17.0,205210.0,4.0,154.0,206.0,4.0,2.8,6.0,1.0,1.0,0.0
3310,234.78,35009.0,245.0,0.0,634072.0,1.0,168.0,245.0,15.0,3.7,12.0,0.75,0.75,1.0
3311,163.64,11514.5,0.0,45.0,578981.0,3.0,115.0,194.0,0.0,4.0,2.0,0.0,0.0,1.0
3312,515.62,95734.0,220.0,77.0,989990.0,1.0,113.0,414.0,26.0,4.5,1.0,0.75,0.75,0.0
3313,554.14,27586.5,57.0,6.0,297108.0,1.0,136.0,199.0,12.0,3.9,6.0,1.0,0.75,1.0
3314,697.67,54769.5,201.0,0.0,321736.0,3.0,154.0,264.0,29.0,5.0,12.0,0.75,0.25,0.0
3315,206.22,33104.0,211.0,30.0,819002.0,3.0,209.0,236.0,13.0,3.2,1.0,1.0,0.25,1.0
3316,1840.91,57740.0,32.0,0.0,226371.0,2.0,121.0,876.0,5.0,8.1,9.0,1.0,0.75,0.0
3317,302.67,73848.5,237.0,0.0,517398.8625562067,2.0,116.0,623.0,23.0,3.4,13.0,1.0,0.75,1.0
3318,97.1,49644.0,207.0,28.0,359618.0,4.0,163.0,399.0,22.0,1.9,15.0,1.0,0.5,0.0
3319,293.38,32995.0,217.0,33.0,516709.41561881127,1.0,300.0,289.0,23.0,3.1,1.0,0.75,0.75,0.0
3320,455.17,32192.0,45.0,79.0,609554.0,1.0,152.0,339.0,4.0,1.2,10.0,0.0,0.75,1.0
3321,200.0,18507.5,0.0,11.0,680383.0,2.0,98.0,239.0,1.0,1.4,6.0,0.75,0.75,1.0
3322,229.09,88714.0,175.0,0.0,375756.0,2.0,144.0,473.0,16.0,3.1,13.0,0.25,0.25,1.0
3323,600.0,11782.0,0.0,0.0,275658.0,0.0,151.0,136.0,1.0,1.0,14.0,1.0,1.0,1.0
3324,636.99,30644.5,46.0,0.0,252066.0,1.0,145.0,364.0,4.0,3.1,12.0,0.0,0.0,1.0
3325,343.95,39856.5,214.0,0.0,179177.0,0.0,200.0,228.0,5.0,4.6,10.0,0.0,1.0,1.0
3326,140.62,27729.5,0.0,22.0,191161.0,2.0,139.0,367.0,1.0,2.5,6.0,0.0,0.75,1.0
3327,630.0,75832.5,0.0,70.0,939641.0,1.0,156.0,749.0,1.0,2.1,2.0,0.75,0.75,0.0
3328,387.76,67575.5,201.0,14.0,451000.0,2.0,135.0,317.0,10.0,3.7,6.0,1.0,1.0,0.0
3329,61.45,11704.0,0.0,73.0,438273.0,2.0,116.0,181.0,1.0,1.7,1.0,0.0,1.0,0.0
3330,286.22,33511.5,183.0,79.0,918349.0,1.0,73.0,243.0,11.0,1.7,1.0,1.0,1.0,1.0
3331,1164.18,23342.5,34.0,0.0,209258.0,1.0,110.0,186.0,4.0,4.2,13.0,0.75,0.75,0.0
3332,192.31,20195.5,42.0,17.0,675910.0,3.0,113.0,371.0,5.0,2.0,2.0,1.0,1.0,1.0
3333,802.82,38434.5,42.0,0.0,233386.0,2.0,152.0,680.0,4.0,2.8,15.0,0.75,0.75,1.0
3334,555.0,77883.0,0.0,10.0,293069.0,3.0,84.0,446.0,1.0,2.7,5.0,1.0,0.75,0.0
3335,576.62,45305.0,225.0,6.0,456479.0,3.0,100.0,244.0,12.0,8.4,6.0,1.0,0.75,1.0
3336,1620.0,12618.5,0.0,0.0,261907.0,5.0,189.0,159.0,1.0,3.4,13.0,1.0,0.5,0.0
